Auftrag_ID,Datum,Kunde / Firma,Adresse Start,Adresse Ziel,Transport,Zusatztechnik,Kilometer,Kraftstoffverbrauch_Liter,Anzahl Möbelpacker,Arbeitsstunden Möbelpacker,Auftragsdauer_Stunden,Preis_EUR,Notizen
1585,2025-07-15,Anna Becker,"Hafenstraße 36, Reinbek","Hauptstraße 59, Reinbek",gemieteter Transporter mit Fahrer,Möbellift,34,4.73,1,2.0,4.6,432.87,Möbellift
1586,2025-07-15,Sven Richter,"Kirchenallee 85, Hamburg-Bergedorf","Hauptstraße 107, Pinneberg",gemieteter Transporter mit Fahrer,Hubwagen,86,14.85,0,0.0,2.6,151.74,Hubwagen
1587,2025-07-15,Martin Schulz,"Industriestraße 84, Hamburg-Bergedorf","Lange Reihe 58, Stade",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,83,10.22,4,1.6,2.6,527.12,Gabelstapler gemietet
1588,2025-07-16,Sven Richter,"Bahnhofstraße 8, Buxtehude","Feldweg 32, Stade",eigener Transporter,Möbellift,24,2.97,3,2.8,5.4,480.84,Möbellift
1589,2025-07-16,Peter Hansen,"Bergstraße 99, Hamburg-Bergedorf","Hauptstraße 105, Hamburg-Nord",gemieteter Transporter mit Fahrer,Möbellift,7,1.09,3,7.6,9.7,771.58,Möbellift
1590,2025-07-16,Eventtechnik Elbe GmbH,"Bahnhofstraße 81, Wedel","Feldweg 39, Hamburg-Wandsbek",eigener Transporter,Möbellift,83,12.2,2,7.8,10.1,671.55,Möbellift
1591,2025-07-17,Anna Becker,"Industriestraße 42, Hamburg-Bergedorf","Bahnhofstraße 25, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Hubwagen,38,4.03,4,7.2,8.4,875.49,Hubwagen
1592,2025-07-17,Sven Richter,"Lange Reihe 50, Hamburg-Bergedorf","Hauptstraße 39, Hamburg-Harburg",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,47,8.41,1,6.9,7.8,501.54,Gabelstapler gemietet
1593,2025-07-17,Lagerhaus Barmbek,"Elbchaussee 99, Hamburg-Altona","Elbchaussee 79, Reinbek",gemieteter 12t LKW mit Fahrer,,47,7.21,0,0.0,1.8,104.75,
1594,2025-07-17,Uwe Hartmann,"Elbchaussee 22, Hamburg-Harburg","Bahnhofstraße 3, Stade",eigener 7.5t LKW,Möbellift,100,16.76,3,3.4,4.1,584.15,Möbellift
1595,2025-07-17,Uwe Hartmann,"Hafenstraße 53, Hamburg-Eimsbüttel","Industriestraße 15, Buxtehude",eigener 7.5t LKW,Gabelstapler gemietet,22,3.36,0,0.0,2.3,106.29,Gabelstapler gemietet
1596,2025-07-18,Uwe Hartmann,"Feldweg 80, Buxtehude","Feldweg 111, Hamburg-Nord",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,64,7.2,1,1.8,3.3,467.2,Gabelstapler gemietet
1597,2025-07-18,GreenMarket GmbH,"Industriestraße 20, Buxtehude","Kirchenallee 79, Hamburg-Harburg",eigener 7.5t LKW,Hubwagen,30,5.04,3,1.7,4.4,483.93,Hubwagen
1598,2025-07-18,Sven Richter,"Hafenstraße 97, Hamburg-Nord","Feldweg 26, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Möbellift,81,7.33,1,6.6,9.4,571.75,Möbellift
1599,2025-07-18,Anna Becker,"Bergstraße 113, Reinbek","Industriestraße 92, Reinbek",eigener Transporter,Gabelstapler gemietet,23,3.81,1,3.8,5.6,428.66,Gabelstapler gemietet
1600,2025-07-19,Katrin Albrecht,"Elbchaussee 66, Hamburg-Wandsbek","Lange Reihe 55, Hamburg-Nord",eigener 7.5t LKW,,69,8.91,1,7.1,8.1,543.0,
1601,2025-07-19,Martin Schulz,"Kirchenallee 26, Hamburg-Wandsbek","Hauptstraße 66, Hamburg-Nord",eigener 7.5t LKW,,115,18.78,4,3.9,5.2,754.41,
1602,2025-07-19,Sven Richter,"Lange Reihe 117, Hamburg-Altona","Bergstraße 44, Hamburg-Nord",gemieteter Transporter mit Fahrer,,104,14.89,2,2.1,3.9,483.36,
1603,2025-07-20,Sven Richter,"Bergstraße 77, Norderstedt","Mühlenweg 105, Ahrensburg",gemieteter Transporter mit Fahrer,Hubwagen,104,10.77,2,4.0,6.0,588.13,Hubwagen
1604,2025-07-20,Sven Richter,"Mühlenweg 80, Norderstedt","Hafenstraße 98, Hamburg-Altona",eigener 7.5t LKW,Möbellift,102,10.47,2,5.9,6.6,658.23,Möbellift
1605,2025-07-20,Katrin Albrecht,"Hauptstraße 12, Hamburg-Wandsbek","Bahnhofstraße 81, Wedel",eigener 7.5t LKW,Möbellift,69,10.01,3,7.4,8.0,818.63,Möbellift
1606,2025-07-21,Uwe Hartmann,"Bahnhofstraße 89, Pinneberg","Lange Reihe 4, Stade",eigener 7.5t LKW,Möbellift,72,9.84,4,5.1,7.1,752.33,Möbellift
1607,2025-07-21,Katrin Albrecht,"Bahnhofstraße 119, Hamburg-Bergedorf","Feldweg 61, Ahrensburg",gemieteter 12t LKW mit Fahrer,Hubwagen,62,9.46,0,0.0,2.1,144.17,Hubwagen
1608,2025-07-21,Peter Hansen,"Bergstraße 3, Ahrensburg","Lange Reihe 23, Hamburg-Nord",eigener 7.5t LKW,,8,1.15,4,7.9,8.4,896.63,
1609,2025-07-21,Katrin Albrecht,"Mühlenweg 32, Ahrensburg","Hauptstraße 4, Hamburg-Nord",eigener 7.5t LKW,Gabelstapler gemietet,44,5.51,2,5.5,7.5,560.28,Gabelstapler gemietet
1610,2025-07-22,Lena Vogt,"Lange Reihe 72, Reinbek","Mühlenweg 59, Ahrensburg",eigener 7.5t LKW,Hubwagen,88,11.37,2,1.6,2.2,466.07,Hubwagen
1611,2025-07-22,Nina Krause,"Mühlenweg 56, Buxtehude","Hauptstraße 49, Stade",eigener Transporter,Hubwagen,28,3.8,4,6.6,9.2,817.85,Hubwagen
1612,2025-07-22,Küchenstudio Altona,"Lange Reihe 10, Buxtehude","Kirchenallee 105, Hamburg-Bergedorf",eigener Transporter,Möbellift,118,13.95,1,6.9,8.0,571.57,Möbellift
1613,2025-07-22,Lagerhaus Barmbek,"Kirchenallee 94, Hamburg-Altona","Elbchaussee 9, Hamburg-Altona",eigener 7.5t LKW,Hubwagen,13,2.24,4,3.0,4.4,582.67,Hubwagen
1614,2025-07-23,Lena Vogt,"Mühlenweg 39, Hamburg-Bergedorf","Bergstraße 67, Hamburg-Eimsbüttel",eigener 7.5t LKW,,79,11.92,1,3.7,5.2,473.96,
1615,2025-07-23,StartupDock Hamburg,"Lange Reihe 99, Hamburg-Wandsbek","Hauptstraße 6, Wedel",eigener 7.5t LKW,Gabelstapler gemietet,38,6.56,2,2.6,3.2,428.01,Gabelstapler gemietet
1616,2025-07-23,Lagerhaus Barmbek,"Hauptstraße 73, Stade","Elbchaussee 60, Reinbek",eigener Transporter,Gabelstapler gemietet,62,9.45,4,3.3,4.4,621.58,Gabelstapler gemietet
1617,2025-07-23,Sven Richter,"Bahnhofstraße 109, Buxtehude","Elbchaussee 40, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Hubwagen,101,13.32,1,6.5,9.3,531.03,Hubwagen
1618,2025-07-23,Bäckerei Nord GmbH,"Industriestraße 21, Hamburg-Bergedorf","Hauptstraße 38, Wedel",eigener Transporter,,61,8.71,1,6.0,7.6,506.38,
1619,2025-07-24,Nina Krause,"Hauptstraße 53, Wedel","Hauptstraße 62, Hamburg-Wandsbek",eigener 7.5t LKW,Hubwagen,31,4.38,1,7.7,10.3,493.22,Hubwagen
1620,2025-07-24,Julia Neumann,"Elbchaussee 33, Buxtehude","Hafenstraße 51, Ahrensburg",eigener 7.5t LKW,Möbellift,46,4.32,3,3.4,4.5,593.18,Möbellift
1621,2025-07-24,Martin Schulz,"Kirchenallee 71, Norderstedt","Kirchenallee 64, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,114,14.42,2,3.6,6.4,608.66,Gabelstapler gemietet
1622,2025-07-24,Sven Richter,"Feldweg 17, Reinbek","Hauptstraße 27, Hamburg-Nord",eigener Transporter,,67,9.76,3,3.9,6.8,615.55,
1623,2025-07-24,Lagerhaus Barmbek,"Mühlenweg 76, Hamburg-Bergedorf","Hafenstraße 77, Hamburg-Wandsbek",eigener Transporter,Gabelstapler gemietet,68,11.24,4,4.1,4.6,730.68,Gabelstapler gemietet
1624,2025-07-25,Anna Becker,"Bahnhofstraße 102, Hamburg-Eimsbüttel","Hafenstraße 65, Hamburg-Nord",gemieteter 12t LKW mit Fahrer,Hubwagen,69,10.27,0,0.0,1.2,119.05,Hubwagen
1625,2025-07-25,Fischer & Partner Büroservice,"Lange Reihe 27, Hamburg-Bergedorf","Mühlenweg 98, Hamburg-Altona",gemieteter 12t LKW mit Fahrer,Hubwagen,59,9.01,0,0.0,1.7,104.98,Hubwagen
1626,2025-07-25,Bäckerei Nord GmbH,"Lange Reihe 84, Hamburg-Wandsbek","Industriestraße 13, Wedel",eigener Transporter,,107,16.31,3,5.7,7.2,738.17,
1627,2025-07-26,Uwe Hartmann,"Hafenstraße 101, Ahrensburg","Feldweg 19, Pinneberg",eigener 7.5t LKW,Möbellift,37,4.71,0,0.0,1.1,125.54,Möbellift
1628,2025-07-26,Fischer & Partner Büroservice,"Bahnhofstraße 82, Norderstedt","Hauptstraße 70, Reinbek",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,77,11.81,4,3.1,5.7,675.52,Gabelstapler gemietet
1629,2025-07-26,Peter Hansen,"Bergstraße 58, Hamburg-Nord","Lange Reihe 71, Hamburg-Altona",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,10,1.44,3,5.1,6.9,588.86,Gabelstapler gemietet
1630,2025-07-27,Küchenstudio Altona,"Feldweg 2, Hamburg-Wandsbek","Hafenstraße 81, Pinneberg",eigener Transporter,Möbellift,51,5.87,4,7.4,9.9,945.12,Möbellift
1631,2025-07-27,GreenMarket GmbH,"Bahnhofstraße 8, Hamburg-Eimsbüttel","Hafenstraße 83, Hamburg-Harburg",eigener Transporter,Hubwagen,64,6.68,0,0.0,0.9,150.29,Hubwagen
1632,2025-07-27,Lena Vogt,"Elbchaussee 94, Hamburg-Bergedorf","Hafenstraße 35, Norderstedt",eigener Transporter,Möbellift,48,7.29,2,5.4,7.6,597.7,Möbellift
1633,2025-07-28,Nordlicht Möbelhandel,"Lange Reihe 109, Norderstedt","Feldweg 102, Ahrensburg",eigener Transporter,,108,10.64,2,5.6,8.2,648.5,
1634,2025-07-28,Nordlicht Möbelhandel,"Industriestraße 52, Hamburg-Nord","Bahnhofstraße 9, Pinneberg",gemieteter Transporter mit Fahrer,Möbellift,11,1.26,0,0.0,2.0,101.31,Möbellift
1635,2025-07-28,Nina Krause,"Industriestraße 72, Hamburg-Bergedorf","Lange Reihe 75, Hamburg-Altona",gemieteter Transporter mit Fahrer,,46,6.99,0,0.0,0.6,124.25,
1636,2025-07-28,IT-Service Elbe,"Kirchenallee 100, Pinneberg","Bergstraße 13, Wedel",eigener Transporter,Gabelstapler gemietet,19,3.14,0,0.0,1.2,121.48,Gabelstapler gemietet
1637,2025-07-28,Bäckerei Nord GmbH,"Lange Reihe 41, Hamburg-Wandsbek","Elbchaussee 76, Reinbek",eigener Transporter,Gabelstapler gemietet,80,8.59,4,5.4,6.3,779.13,Gabelstapler gemietet
1638,2025-07-29,Anna Becker,"Feldweg 97, Hamburg-Wandsbek","Kirchenallee 6, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,15,2.6,4,2.9,5.6,571.21,Gabelstapler gemietet
1639,2025-07-29,Fischer & Partner Büroservice,"Kirchenallee 47, Hamburg-Eimsbüttel","Hauptstraße 26, Wedel",eigener Transporter,Möbellift,94,15.92,2,3.3,4.1,553.13,Möbellift
1640,2025-07-29,Lagerhaus Barmbek,"Industriestraße 76, Hamburg-Nord","Bahnhofstraße 35, Hamburg-Nord",gemieteter 12t LKW mit Fahrer,Möbellift,48,6.74,2,7.6,9.1,686.2,Möbellift
1641,2025-07-29,Eventtechnik Elbe GmbH,"Hafenstraße 4, Reinbek","Bergstraße 39, Reinbek",gemieteter Transporter mit Fahrer,Möbellift,56,8.72,1,6.5,7.3,518.6,Möbellift
1642,2025-07-29,Anna Becker,"Lange Reihe 56, Hamburg-Bergedorf","Lange Reihe 29, Buxtehude",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,17,2.22,0,0.0,2.4,118.36,Gabelstapler gemietet
1643,2025-07-30,Küchenstudio Altona,"Feldweg 105, Reinbek","Bahnhofstraße 61, Pinneberg",gemieteter 12t LKW mit Fahrer,Hubwagen,75,7.5,1,6.6,7.2,555.81,Hubwagen
1644,2025-07-30,Martin Schulz,"Hauptstraße 50, Norderstedt","Hafenstraße 11, Pinneberg",eigener Transporter,Möbellift,80,12.42,4,4.6,7.0,745.94,Möbellift
1645,2025-07-30,StartupDock Hamburg,"Elbchaussee 51, Buxtehude","Elbchaussee 88, Hamburg-Altona",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,34,6.11,1,4.5,6.8,412.44,Gabelstapler gemietet
1646,2025-07-30,Nina Krause,"Hafenstraße 32, Stade","Industriestraße 65, Hamburg-Harburg",eigener Transporter,Möbellift,32,5.32,0,0.0,0.9,112.37,Möbellift
1647,2025-07-30,IT-Service Elbe,"Bergstraße 53, Pinneberg","Lange Reihe 37, Norderstedt",eigener 7.5t LKW,Hubwagen,115,12.4,3,7.2,9.3,834.9,Hubwagen
1648,2025-07-31,Nina Krause,"Feldweg 19, Buxtehude","Kirchenallee 74, Hamburg-Wandsbek",eigener Transporter,Hubwagen,37,5.26,2,7.5,9.7,633.35,Hubwagen
1649,2025-07-31,Anna Becker,"Industriestraße 37, Stade","Hauptstraße 89, Hamburg-Wandsbek",eigener 7.5t LKW,,20,2.09,1,7.5,10.4,440.32,
1650,2025-07-31,Peter Hansen,"Bahnhofstraße 114, Norderstedt","Industriestraße 90, Hamburg-Altona",gemieteter Transporter mit Fahrer,,45,8.04,0,0.0,1.1,105.28,
1651,2025-07-31,Julia Neumann,"Industriestraße 103, Hamburg-Eimsbüttel","Hafenstraße 76, Hamburg-Nord",gemieteter 12t LKW mit Fahrer,Hubwagen,71,11.22,0,0.0,1.0,154.53,Hubwagen
1652,2025-08-01,Bäckerei Nord GmbH,"Elbchaussee 114, Hamburg-Altona","Kirchenallee 30, Wedel",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,38,6.8,1,6.5,8.1,445.85,Gabelstapler gemietet
1653,2025-08-01,Bäckerei Nord GmbH,"Feldweg 90, Hamburg-Eimsbüttel","Kirchenallee 2, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,Möbellift,56,7.83,0,0.0,2.1,161.61,Möbellift
1654,2025-08-01,Katrin Albrecht,"Kirchenallee 56, Hamburg-Nord","Bergstraße 115, Stade",eigener 7.5t LKW,Hubwagen,21,3.28,0,0.0,2.9,56.4,Hubwagen
1655,2025-08-01,Nordlicht Möbelhandel,"Mühlenweg 19, Hamburg-Altona","Kirchenallee 97, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Möbellift,34,3.17,3,5.2,6.2,609.54,Möbellift
1656,2025-08-01,IT-Service Elbe,"Bahnhofstraße 118, Buxtehude","Industriestraße 31, Buxtehude",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,114,13.11,0,0.0,2.0,221.71,Gabelstapler gemietet
1657,2025-08-01,Martin Schulz,"Hafenstraße 12, Hamburg-Wandsbek","Bahnhofstraße 42, Stade",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,58,9.6,1,3.3,5.5,418.19,Gabelstapler gemietet
1658,2025-08-01,Peter Hansen,"Industriestraße 27, Buxtehude","Industriestraße 64, Ahrensburg",gemieteter 12t LKW mit Fahrer,,87,11.36,0,0.0,1.3,182.23,
1659,2025-08-02,HafenLogistik HH,"Hafenstraße 95, Hamburg-Bergedorf","Hafenstraße 76, Hamburg-Bergedorf",eigener 7.5t LKW,Gabelstapler gemietet,47,6.83,2,2.1,5.0,475.05,Gabelstapler gemietet
1660,2025-08-02,Eventtechnik Elbe GmbH,"Hauptstraße 29, Ahrensburg","Feldweg 104, Hamburg-Harburg",eigener 7.5t LKW,Hubwagen,59,10.14,3,6.7,9.5,730.18,Hubwagen
1661,2025-08-02,Anna Becker,"Industriestraße 91, Hamburg-Bergedorf","Hauptstraße 101, Buxtehude",eigener Transporter,,71,10.01,0,0.0,0.9,156.12,
1662,2025-08-02,Anna Becker,"Kirchenallee 50, Ahrensburg","Hauptstraße 62, Ahrensburg",gemieteter 12t LKW mit Fahrer,,99,15.75,3,6.1,8.4,788.57,
1663,2025-08-02,Thomas Krüger,"Hauptstraße 31, Buxtehude","Bergstraße 94, Hamburg-Harburg",gemieteter Transporter mit Fahrer,Hubwagen,69,10.49,3,4.6,7.5,627.67,Hubwagen
1664,2025-08-02,Eventtechnik Elbe GmbH,"Industriestraße 76, Wedel","Hafenstraße 68, Reinbek",eigener 7.5t LKW,Möbellift,51,5.91,4,2.6,3.4,554.78,Möbellift
1665,2025-08-03,HafenLogistik HH,"Industriestraße 102, Stade","Kirchenallee 65, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,80,12.43,4,6.8,8.7,883.77,Gabelstapler gemietet
1666,2025-08-03,Anna Becker,"Kirchenallee 91, Reinbek","Mühlenweg 84, Pinneberg",eigener Transporter,Möbellift,93,13.72,0,0.0,1.2,154.04,Möbellift
1667,2025-08-03,Peter Hansen,"Bahnhofstraße 5, Hamburg-Nord","Feldweg 113, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,Hubwagen,22,3.84,0,0.0,1.4,129.71,Hubwagen
1668,2025-08-03,Nina Krause,"Mühlenweg 25, Hamburg-Bergedorf","Bahnhofstraße 4, Buxtehude",gemieteter 12t LKW mit Fahrer,Möbellift,22,3.66,0,0.0,22.8,133.39,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1669,2025-08-04,Thomas Krüger,"Elbchaussee 2, Hamburg-Eimsbüttel","Hauptstraße 90, Buxtehude",gemieteter Transporter mit Fahrer,Möbellift,55,5.49,4,3.4,5.9,669.75,Möbellift
1670,2025-08-04,Küchenstudio Altona,"Industriestraße 35, Pinneberg","Mühlenweg 115, Hamburg-Altona",eigener 7.5t LKW,Möbellift,11,1.02,2,4.4,5.5,490.13,Möbellift
1671,2025-08-04,HafenLogistik HH,"Industriestraße 19, Norderstedt","Kirchenallee 15, Hamburg-Nord",gemieteter Transporter mit Fahrer,Möbellift,33,3.37,2,5.5,7.8,569.79,Möbellift
1672,2025-08-04,Sven Richter,"Hauptstraße 95, Hamburg-Altona","Hauptstraße 99, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,,32,4.14,3,3.5,25.5,573.44,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1673,2025-08-04,Küchenstudio Altona,"Industriestraße 26, Hamburg-Altona","Bahnhofstraße 44, Hamburg-Bergedorf",gemieteter Transporter mit Fahrer,Möbellift,99,14.28,1,1.5,3.7,438.52,Möbellift
1674,2025-08-04,Thomas Krüger,"Elbchaussee 98, Hamburg-Eimsbüttel","Bahnhofstraße 51, Buxtehude",gemieteter 12t LKW mit Fahrer,Möbellift,14,1.4,2,7.1,8.3,569.84,Möbellift
1675,2025-08-04,Eventtechnik Elbe GmbH,"Industriestraße 86, Ahrensburg","Lange Reihe 115, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,Möbellift,118,14.23,3,2.2,3.6,592.71,Möbellift
1676,2025-08-05,Sven Richter,"Mühlenweg 30, Hamburg-Eimsbüttel","Kirchenallee 37, Pinneberg",eigener Transporter,Hubwagen,73,8.39,1,6.2,7.8,486.7,Hubwagen
1677,2025-08-05,Katrin Albrecht,"Bergstraße 10, Hamburg-Altona","Elbchaussee 100, Hamburg-Nord",eigener 7.5t LKW,Gabelstapler gemietet,38,4.79,1,5.6,7.2,460.04,Gabelstapler gemietet
1678,2025-08-05,Nordlicht Möbelhandel,"Hafenstraße 24, Hamburg-Bergedorf","Mühlenweg 31, Norderstedt",gemieteter 12t LKW mit Fahrer,Hubwagen,21,3.18,1,6.8,8.9,445.72,Hubwagen
1679,2025-08-05,Uwe Hartmann,"Hafenstraße 11, Ahrensburg","Elbchaussee 77, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Möbellift,16,2.64,4,2.7,3.4,561.4,Möbellift
1680,2025-08-05,Julia Neumann,"Hauptstraße 33, Buxtehude","Bergstraße 75, Reinbek",gemieteter 12t LKW mit Fahrer,Möbellift,88,11.61,0,0.0,0.5,175.77,Möbellift
1681,2025-08-05,Peter Hansen,"Industriestraße 88, Hamburg-Nord","Hauptstraße 101, Pinneberg",gemieteter Transporter mit Fahrer,Hubwagen,118,20.29,0,0.0,1.6,180.6,Hubwagen
1682,2025-08-06,Uwe Hartmann,"Elbchaussee 25, Norderstedt","Lange Reihe 113, Hamburg-Altona",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,13,2.05,0,0.0,1.3,46.83,Gabelstapler gemietet
1683,2025-08-06,Lena Vogt,"Hafenstraße 73, Pinneberg","Industriestraße 69, Stade",gemieteter Transporter mit Fahrer,,64,8.92,0,0.0,32.3,119.08,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1684,2025-08-06,Julia Neumann,"Hauptstraße 119, Stade","Hafenstraße 71, Pinneberg",gemieteter 12t LKW mit Fahrer,Möbellift,26,3.38,4,3.6,4.1,625.92,Möbellift
1685,2025-08-06,Lena Vogt,"Feldweg 21, Hamburg-Bergedorf","Kirchenallee 116, Hamburg-Eimsbüttel",eigener 7.5t LKW,,100,11.81,0,0.0,2.7,228.01,
1686,2025-08-07,StartupDock Hamburg,"Bahnhofstraße 17, Hamburg-Bergedorf","Industriestraße 20, Hamburg-Wandsbek",gemieteter 12t LKW mit Fahrer,Hubwagen,91,10.14,0,0.0,1.0,153.81,Hubwagen
1687,2025-08-07,HafenLogistik HH,"Bergstraße 27, Wedel","Feldweg 62, Buxtehude",eigener Transporter,Gabelstapler gemietet,107,18.03,0,0.0,1.7,161.91,Gabelstapler gemietet
1688,2025-08-07,Julia Neumann,"Hafenstraße 67, Hamburg-Wandsbek","Mühlenweg 2, Hamburg-Eimsbüttel",eigener Transporter,Möbellift,24,3.17,2,2.6,14.6,452.74,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1689,2025-08-07,GreenMarket GmbH,"Hafenstraße 62, Hamburg-Nord","Hafenstraße 56, Hamburg-Altona",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,6,1.02,3,2.3,5.3,439.92,Gabelstapler gemietet
1690,2025-08-07,HafenLogistik HH,"Bahnhofstraße 100, Hamburg-Wandsbek","Industriestraße 107, Hamburg-Eimsbüttel",eigener Transporter,Gabelstapler gemietet,46,6.72,1,2.3,3.3,426.57,Gabelstapler gemietet
1691,2025-08-07,Küchenstudio Altona,"Bergstraße 26, Stade","Bergstraße 81, Stade",gemieteter Transporter mit Fahrer,,69,10.3,2,4.2,5.2,564.45,
1692,2025-08-08,Uwe Hartmann,"Mühlenweg 8, Wedel","Bahnhofstraße 88, Pinneberg",eigener Transporter,Hubwagen,101,13.12,3,3.1,4.5,618.29,Hubwagen
1693,2025-08-08,Katrin Albrecht,"Lange Reihe 50, Hamburg-Eimsbüttel","Mühlenweg 117, Hamburg-Harburg",eigener Transporter,,100,11.13,0,0.0,2.7,191.07,
1694,2025-08-08,HafenLogistik HH,"Bergstraße 72, Hamburg-Nord","Elbchaussee 45, Reinbek",gemieteter Transporter mit Fahrer,Möbellift,25,3.21,2,7.8,10.2,661.87,Möbellift
1695,2025-08-08,Eventtechnik Elbe GmbH,"Kirchenallee 53, Norderstedt","Kirchenallee 16, Norderstedt",eigener Transporter,Gabelstapler gemietet,61,7.85,1,6.2,6.8,525.41,Gabelstapler gemietet
1696,2025-08-08,Lena Vogt,"Bergstraße 87, Hamburg-Wandsbek","Feldweg 112, Hamburg-Altona",eigener 7.5t LKW,Gabelstapler gemietet,7,1.11,3,7.2,8.0,722.9,Gabelstapler gemietet
1697,2025-08-08,GreenMarket GmbH,"Hauptstraße 108, Ahrensburg","Bahnhofstraße 75, Hamburg-Harburg",eigener 7.5t LKW,,116,19.48,2,2.6,4.4,540.53,
1698,2025-08-08,Thomas Krüger,"Elbchaussee 16, Reinbek","Industriestraße 23, Hamburg-Bergedorf",eigener 7.5t LKW,Möbellift,82,9.81,2,3.3,5.5,510.21,Möbellift
1699,2025-08-09,Julia Neumann,"Industriestraße 24, Reinbek","Feldweg 107, Hamburg-Altona",gemieteter Transporter mit Fahrer,,67,7.39,3,2.8,3.5,518.09,
1700,2025-08-09,Bäckerei Nord GmbH,"Kirchenallee 6, Buxtehude","Elbchaussee 43, Wedel",gemieteter Transporter mit Fahrer,,73,8.83,2,5.3,24.0,617.19,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1701,2025-08-09,Thomas Krüger,"Hafenstraße 17, Hamburg-Harburg","Hafenstraße 75, Reinbek",eigener 7.5t LKW,Möbellift,64,11.07,2,5.8,7.0,575.06,Möbellift
1702,2025-08-09,Julia Neumann,"Bahnhofstraße 73, Hamburg-Nord","Hauptstraße 109, Stade",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,61,10.61,4,7.9,8.8,985.57,Gabelstapler gemietet
1703,2025-08-09,Julia Neumann,"Hafenstraße 68, Stade","Feldweg 75, Hamburg-Altona",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,62,9.32,3,2.4,28.8,538.17,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1704,2025-08-09,Sven Richter,"Elbchaussee 65, Reinbek","Hafenstraße 43, Reinbek",eigener Transporter,Hubwagen,59,8.78,2,7.7,9.6,698.6,Hubwagen
1705,2025-08-09,Peter Hansen,"Industriestraße 11, Wedel","Elbchaussee 61, Hamburg-Altona",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,47,5.19,2,5.8,7.2,575.42,Gabelstapler gemietet
1706,2025-08-10,Fischer & Partner Büroservice,"Bergstraße 84, Stade","Mühlenweg 74, Hamburg-Nord",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,113,20.08,1,5.5,7.9,539.81,Gabelstapler gemietet
1707,2025-08-10,Nina Krause,"Kirchenallee 44, Norderstedt","Bahnhofstraße 57, Norderstedt",eigener 7.5t LKW,Gabelstapler gemietet,45,5.12,4,5.3,7.5,732.11,Gabelstapler gemietet
1708,2025-08-10,Eventtechnik Elbe GmbH,"Hafenstraße 43, Hamburg-Wandsbek","Bergstraße 51, Reinbek",eigener 7.5t LKW,,50,6.17,2,7.7,9.7,671.06,
1709,2025-08-10,Julia Neumann,"Bergstraße 96, Pinneberg","Hafenstraße 107, Hamburg-Altona",eigener Transporter,Möbellift,76,7.09,0,0.0,1.9,132.89,Möbellift
1710,2025-08-10,HafenLogistik HH,"Lange Reihe 44, Hamburg-Harburg","Elbchaussee 79, Wedel",gemieteter 12t LKW mit Fahrer,,57,7.17,0,0.0,1.7,127.97,
1711,2025-08-10,Julia Neumann,"Elbchaussee 24, Hamburg-Bergedorf","Feldweg 80, Hamburg-Wandsbek",eigener Transporter,Gabelstapler gemietet,53,8.37,2,3.0,4.3,474.02,Gabelstapler gemietet
1712,2025-08-10,Julia Neumann,"Bergstraße 116, Hamburg-Nord","Elbchaussee 37, Pinneberg",gemieteter Transporter mit Fahrer,Möbellift,5,0.78,1,7.9,9.7,467.39,Möbellift
